school_name,classification,detail_url,extraction_timestamp,status,teaching_directorate,neighborhood,municipality,phone,email,ideb_score_final_years,idesp_score_final_years,ideb_score_high_school,idesp_score_high_school,total_students,age_06_10_final_years,age_11_14_final_years,age_15_17_final_years,age_18_plus_final_years,age_06_10_high_school,age_11_14_high_school,age_15_17_high_school,age_18_plus_high_school,total_classes,classes_final_years,classes_high_school,total_classrooms,error_message
JOSE OLYMPIO PEREIRA FILHO,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=912300,2025-07-30T12:02:12.192766,SUCCESS,ITAQUAQUECETUBA,PEDREIRA,ITAQUAQUECETUBA,(11) 46470680,E912300A@EDUCACAO.SP.GOV.BR,4.60,2.74,3.80,1.79,1042,18,551,51,,,8,330,29,33,21,10,13,
JOSE OMETTO,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=20023,2025-07-30T12:02:12.192766,SUCCESS,PIRASSUNUNGA,USINA SAO JOAO,ARARAS,(19) 35087707,E020023A@EDUCACAO.SP.GOV.BR,6.20,3.68,,,449,9,210,5,,,,,,16,8,,19,
JOSE OSCAR ABREU SAMPAIO,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=39342,2025-07-30T12:02:12.192766,SUCCESS,NORTE 1,VILA SULINA,SAO PAULO,(11) 39117266,E039342A@EDUCACAO.SP.GOV.BR,5.70,3.33,3.80,2.43,305,1,91,2,,,,77,9,14,4,4,7,
JOSE PACHECO LOMBA,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=43291,2025-07-30T12:02:12.192766,SUCCESS,REGISTRO,ARAPONGAL,REGISTRO,(13) 38217781,E043291A@EDUCACAO.SP.GOV.BR,5.30,3.05,4.40,2.21,541,17,313,19,,,10,105,3,19,12,5,11,
JOSE PACIFICO,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=23590,2025-07-30T12:02:12.193765,SUCCESS,JABOTICABAL,VILA GARAVELLO,GUARIBA,(16) 32512591,E023590A@EDUCACAO.SP.GOV.BR,,,3.50,1.44,573,,,,,,15,269,3,17,,9,13,
JOSE PAPAIZ PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=906281,2025-07-30T12:02:12.193765,SUCCESS,SUZANO,TABA MARAJOARA,SUZANO,(11) 47477833,E906281A@EDUCACAO.SP.GOV.BR,5.20,2.72,4.00,1.44,928,2,516,28,,,2,252,10,28,16,8,13,
JOSE PARADA PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=50436,2025-07-30T12:02:12.193765,SUCCESS,CAIEIRAS,PARQUE PRETORIA,FRANCO DA ROCHA,(11) 44436787,E050436A@EDUCACAO.SP.GOV.BR,4.40,2.09,3.50,0.72,1112,15,407,5,,,7,234,7,37,14,9,14,
JOSE PASCHOALICK PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=903700,2025-07-30T12:02:12.193765,SUCCESS,OURINHOS,JARDIM DAS PAINEIRAS,OURINHOS,(14) 33225225,E903700A@EDUCACAO.SP.GOV.BR,5.40,3.54,4.60,1.28,696,9,321,14,,,13,189,8,23,11,7,10,
JOSE PEDRETTI NETO PROF,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=14886,2025-07-30T12:02:12.193765,SUCCESS,BOTUCATU,JARDIM DONA NICOTA DE BARROS,BOTUCATU,(14) 38824625,E014886A@EDUCACAO.SP.GOV.BR,5.80,3.89,6.00,3.79,325,5,204,4,,,2,77,3,10,6,3,12,
JOSE PEDRO DE MORAES,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=47797,2025-07-30T12:02:12.193765,SUCCESS,PIRASSUNUNGA,CAJU,LEME,(19) 35726135,E047797A@EDUCACAO.SP.GOV.BR,5.80,4.30,,0.42,99,,64,,,,1,27,7,7,4,3,8,
JOSE PEDRO DE OLIVEIRA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=18582,2025-07-30T12:02:12.193765,SUCCESS,CAMPINAS LESTE,BARAO GERALDO,CAMPINAS,(19) 32891457,E018582A@EDUCACAO.SP.GOV.BR,,,,,218,,,,,,,,,8,,,9,
JOSE PENNA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=14540,2025-07-30T12:02:12.193765,SUCCESS,AVARE,CENTRO,TAQUARITUBA,(14) 37621603,E014540A@EDUCACAO.SP.GOV.BR,5.60,3.31,4.60,1.98,541,,269,25,,,4,164,6,18,9,6,21,
JOSE PEREIRA DE QUEIROZ DR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=2641,2025-07-30T12:02:12.193765,SUCCESS,LESTE 4,VILA NOVA SAVOIA,SAO PAULO,(11) 26515800,E002641A@EDUCACAO.SP.GOV.BR,,,4.40,2.64,659,,,,,,4,622,33,16,,16,8,
JOSE PEREIRA EBOLI PROF,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=905045,2025-07-30T12:02:12.193765,SUCCESS,GUARATINGUETA,PARQUE RESIDENCIAL BEIRA RIO,GUARATINGUETA,(12) 31264429,E905045A@EDUCACAO.SP.GOV.BR,6.20,,5.20,2.95,469,9,207,5,,,8,230,10,14,7,7,14,
JOSE PIAULINO,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=904910,2025-07-30T12:02:12.193765,SUCCESS,DIADEMA,CENTRO,DIADEMA,(11) 40542329,E904910A@EDUCACAO.SP.GOV.BR,4.80,4.40,,,267,5,138,7,,,,,,12,6,,7,
JOSE PIMENTA DE PADUA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=26360,2025-07-30T12:02:12.193765,SUCCESS,LINS,MACUCOS,GETULINA,(14) 35522550,E026360A@EDUCACAO.SP.GOV.BR,6.10,0.20,,0.27,59,1,28,4,,,,25,1,7,4,3,7,
JOSE PINHEIRO DE LACERDA CAPITAO,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=900655,2025-07-30T12:02:12.193765,SUCCESS,FRANCA,RESIDENCIAL BALDASSARI,FRANCA,(16) 37227275,E900655A@EDUCACAO.SP.GOV.BR,4.60,3.09,3.90,2.08,527,,249,27,,,,234,17,16,8,8,18,
JOSE PINTO DO AMARAL PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=903231,2025-07-30T12:02:12.193765,SUCCESS,SAO ROQUE,VILA BARRETO,MAIRINQUE,(11) 21186006,E903231A@EDUCACAO.SP.GOV.BR,,,4.60,2.07,271,,,,,,9,158,9,9,,6,10,
JOSE PINTO MARCONDES PESTANA PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=42250,2025-07-30T12:02:12.193765,SUCCESS,PINDAMONHANGABA,CIDADE NOVA,PINDAMONHANGABA,(12) 36425644,E042250A@EDUCACAO.SP.GOV.BR,,,4.30,1.74,217,,,,,,16,134,2,7,,5,8,
JOSE PIRES ALVIM,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=42584,2025-07-30T12:02:12.193765,SUCCESS,BRAGANCA PAULISTA,ALVINOPOLIS,ATIBAIA,(11) 44122845,E042584A@EDUCACAO.SP.GOV.BR,5.80,4.28,4.60,3.05,611,,248,5,,,4,300,12,16,7,8,8,
JOSE PIRES DE CARVALHO DOUTOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=924088,2025-07-30T12:02:12.193765,SUCCESS,AVARE,VILA SANTA RITA DE CASSIA,TAQUARITUBA,(14) 37622843,E924088A@EDUCACAO.SP.GOV.BR,5.50,3.17,,,201,,192,9,,,,,,8,8,,10,
JOSE POLLI,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=19665,2025-07-30T12:02:12.194765,SUCCESS,JUNDIAI,JARDIM SAO VICENTE,ITUPEVA,(11) 45911282,E019665A@EDUCACAO.SP.GOV.BR,5.40,2.97,4.70,2.49,1267,17,692,31,,,14,421,19,38,21,15,14,
JOSE PORPHYRIO DA PAZ,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=901751,2025-07-30T12:02:12.194765,SUCCESS,SUL 2,PARQUE NOVO SANTO AMARO,SAO PAULO,(11) 58310286,E901751A@EDUCACAO.SP.GOV.BR,4.10,2.33,4.20,2.21,754,1,357,38,,,,304,20,24,13,9,17,
JOSE QUEVEDO PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=16263,2025-07-30T12:02:12.194765,SUCCESS,SOROCABA,CAJURU DO SUL,SOROCABA,(15) 32252143,E016263A@EDUCACAO.SP.GOV.BR,5.10,3.30,4.30,1.41,1422,11,742,35,,,6,596,32,40,24,16,15,
JOSE QUIRINO CAVALCANTE,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=32906,2025-07-30T12:02:12.194765,SUCCESS,MIRANTE DO PARANAPANEMA,CENTRO,MIRANTE DO PARANAPANEMA,(18) 39911057,E032906A@EDUCACAO.SP.GOV.BR,5.10,3.36,,2.12,490,3,215,19,,,10,168,4,18,8,7,17,
JOSE RANIERI PROF,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=44064,2025-07-30T12:02:12.194765,SUCCESS,BAURU,NUCLEO RESIDENCIAL PRESIDENTE GEISEL,BAURU,(14) 32031616,E044064A@EDUCACAO.SP.GOV.BR,,,,,306,,,,,,,,,10,,,12,
JOSE RAUL POLETTO,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=916808,2025-07-30T12:02:12.194765,SUCCESS,SUL 2,VILA SANTA LUCIA,SAO PAULO,(11) 58313367,E916808A@EDUCACAO.SP.GOV.BR,4.60,2.85,,,784,,105,8,,,,,,26,4,,16,
JOSE REGINATO PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=16305,2025-07-30T12:02:12.194765,SUCCESS,SOROCABA,JARDIM SIMUS,SOROCABA,(15) 32216848,E016305A@EDUCACAO.SP.GOV.BR,6.30,3.49,,3.40,333,2,226,8,,,2,91,4,11,8,3,11,
JOSE RIBEIRO DE BARROS PROF,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=23140,2025-07-30T12:02:12.194765,SUCCESS,FRANCA,USINA ESTREITO,PEDREGULHO,(16) 31767169,E023140A@EDUCACAO.SP.GOV.BR,5.00,0.37,3.80,0.54,80,1,58,4,,,,14,3,6,4,2,12,
JOSE RIBEIRO DE SOUZA PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=46620,2025-07-30T12:02:12.194765,SUCCESS,OSASCO,BUSSOCABA,OSASCO,(11) 36097233,E046620A@EDUCACAO.SP.GOV.BR,4.60,2.67,4.00,2.79,700,2,485,32,,,3,135,10,22,14,7,16,
JOSE RIBEIRO GUIMARAES,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=916961,2025-07-30T12:02:12.194765,SUCCESS,MOGI DAS CRUZES,VILA SAO PAULO,MOGI DAS CRUZES,(11) 47617045,E916961A@EDUCACAO.SP.GOV.BR,5.60,2.72,4.60,1.75,346,1,222,4,,,2,112,5,10,6,4,10,
JOSE RIBEIRO PREFEITO,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=27194,2025-07-30T12:02:12.194765,SUCCESS,JALES,CENTRO,PARANAPUA,(17) 36481131,E027194A@EDUCACAO.SP.GOV.BR,5.30,3.12,4.20,2.78,278,7,181,8,,,3,75,4,11,8,3,14,
JOSE RICARDO PUCCI PROF,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=911288,2025-07-30T12:02:12.194765,SUCCESS,FRANCA,JARDIM PINHEIROS I,FRANCA,(16) 37048013,E911288A@EDUCACAO.SP.GOV.BR,,,,,336,,,,,,,,,12,,,12,
JOSE RIGHETTO SOBRINHO PROF,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=48690,2025-07-30T12:02:12.194765,SUCCESS,LESTE 2,VILA PROGRESSO ZONA LESTE,SAO PAULO,(11) 20352864,E048690A@EDUCACAO.SP.GOV.BR,5.20,3.05,,,889,,419,25,,,4,258,2,27,14,7,16,
JOSE ROBERTO FRIEBOLIN PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=6051,2025-07-30T12:02:12.194765,SUCCESS,GUARULHOS SUL,VILA ROSALIA,GUARULHOS,(11) 24550318,E006051A@EDUCACAO.SP.GOV.BR,5.50,3.16,4.70,2.09,550,1,344,11,,,3,146,10,16,10,5,14,
JOSE ROBERTO MAGALHAES TEIXEIRA PREFEITO,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=65473,2025-07-30T12:02:12.194765,SUCCESS,CAMPINAS OESTE,NOVA APARECIDA,CAMPINAS,(19) 32817567,E065473A@EDUCACAO.SP.GOV.BR,,,,,394,,,,,,,,,14,,,8,
JOSE ROBERTO MELCHIOR DR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=902378,2025-07-30T12:02:12.194765,SUCCESS,CAIEIRAS,CAPOAVINHA,MAIRIPORA,(11) 44191727,E902378A@EDUCACAO.SP.GOV.BR,5.10,3.33,,3.05,616,12,420,5,,,6,164,9,20,13,7,13,
JOSE ROBERTO PACHECO,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=902494,2025-07-30T12:02:12.194765,SUCCESS,TABOAO DA SERRA,JARDIM FREI GALVAO,TABOAO DA SERRA,(11) 47017678,E902494A@EDUCACAO.SP.GOV.BR,5.30,2.76,4.90,1.74,484,6,283,18,,,2,141,5,15,9,5,11,
JOSE RODRIGUES ALVES SOBRINHO DR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=12531,2025-07-30T12:02:12.195750,SUCCESS,GUARATINGUETA,VILA CANEVARI,CRUZEIRO,(12) 31442815,E012531A@EDUCACAO.SP.GOV.BR,4.20,2.61,3.20,1.42,415,,65,10,,,7,147,9,16,4,6,11,
JOSE RODRIGUES DE FREITAS VEREADOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=49815,2025-07-30T12:02:12.195750,SUCCESS,REGISTRO,VILA TATU,CAJATI,(13) 38557112,E049815A@EDUCACAO.SP.GOV.BR,5.20,2.15,4.10,0.60,201,3,107,11,,,1,77,2,9,5,4,7,
JOSE ROMAO PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=21027,2025-07-30T12:02:12.195750,SUCCESS,PIRACICABA,VILA REZENDE,PIRACICABA,(19) 34131541,E021027A@EDUCACAO.SP.GOV.BR,5.90,4.30,,,394,2,381,10,1,,,,,11,11,,12,
JOSE ROMEU DA SILVA,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=7754,2025-07-30T12:02:12.195750,SUCCESS,MAUA,VILA FALCHI,MAUA,(11) 45146554,E007754A@EDUCACAO.SP.GOV.BR,,,,,464,,,,,,,,,17,,,11,
JOSE ROQUE DE ALMEIDA ROSA PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=903280,2025-07-30T12:02:12.195750,SUCCESS,SOROCABA,VILA FORMOSA,SOROCABA,(15) 32261110,E903280A@EDUCACAO.SP.GOV.BR,6.30,4.81,,,353,3,337,13,,,,,,10,10,,10,
JOSE SANCHES JOSENDE PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=916948,2025-07-30T12:02:12.195750,SUCCESS,MOGI DAS CRUZES,JARDIM AEROPORTO III,MOGI DAS CRUZES,(11) 47216116,E916948A@EDUCACAO.SP.GOV.BR,,,4.20,1.88,198,,,,,,1,93,3,8,,4,12,
JOSE SANCHES POSTIGO DEPUTADO,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=32165,2025-07-30T12:02:12.195750,SUCCESS,SANTO ANASTACIO,CENTRO,CAIUA,(18) 32781131,E032165A@EDUCACAO.SP.GOV.BR,5.60,3.89,4.00,0.21,119,2,64,1,,,2,32,4,9,4,3,7,
JOSE SCALVI DE OLIVEIRA PROF,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=49426,2025-07-30T12:02:12.195750,SUCCESS,MOGI MIRIM,JARDIM CAMANDOCAIA,AMPARO,(19) 38073929,E049426A@EDUCACAO.SP.GOV.BR,5.10,2.91,,2.63,385,5,122,6,,,5,222,25,15,5,10,6,
JOSE SCARAMELLI PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=5861,2025-07-30T12:02:12.195750,SUCCESS,GUARULHOS SUL,GOPOUVA,GUARULHOS,(11) 24141816,E005861A@EDUCACAO.SP.GOV.BR,4.90,3.25,4.50,2.81,479,1,233,7,2,,2,161,6,15,8,5,16,
JOSE SERGIO PEREIRA PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=149317,2025-07-30T12:02:12.195750,SUCCESS,ITAPEVI,PARQUE SUBURBANO,ITAPEVI,(11) 26588151,E149317A@EDUCACAO.SP.GOV.BR,4.50,2.57,3.40,1.73,1723,40,851,39,1,,25,713,54,44,24,20,15,
JOSE SILVA JUNIOR PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=19434,2025-07-30T12:02:12.195750,SUCCESS,JUNDIAI,JARDIM BANDEIRAS,JUNDIAI,(11) 45840700,E019434A@EDUCACAO.SP.GOV.BR,5.20,3.36,4.10,1.98,618,,371,11,,,,230,6,18,12,6,13,
JOSE SILVEIRA DA MOTTA PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=46231,2025-07-30T12:02:12.195750,SUCCESS,ITAPECERICA DA SERRA,JARDIM SAMPAIO,ITAPECERICA DA SERRA,(11) 46665375,E046231A@EDUCACAO.SP.GOV.BR,,,,,145,,,,,,,,,5,,,5,
JOSE SIMPLICIO PROF,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=924581,2025-07-30T12:02:12.195750,SUCCESS,JACAREI,JARDIM COLINAS,JACAREI,(12) 39536112,E924581A@EDUCACAO.SP.GOV.BR,5.40,2.73,4.00,1.73,411,,309,13,,,,68,8,18,12,5,13,
JOSE SIQUEIRA BUENO,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=17905,2025-07-30T12:02:12.195750,SUCCESS,BRAGANCA PAULISTA,BATATUBA,PIRACAIA,(11) 911127435,E017905A@EDUCACAO.SP.GOV.BR,5.20,3.21,4.30,3.10,365,8,217,17,,,2,119,2,13,8,5,9,
JOSE STOROPOLI DEPUTADO,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=908861,2025-07-30T12:02:12.195750,SUCCESS,GUARULHOS NORTE,VILA NOVA BONSUCESSO,GUARULHOS,(11) 24670522,E908861A@EDUCACAO.SP.GOV.BR,5.30,3.72,,2.49,1531,1,763,35,,,4,684,44,40,21,19,17,
JOSE SYLVIO CIMINO PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=6130,2025-07-30T12:02:12.195750,SUCCESS,GUARULHOS NORTE,JARDIM SANTA EMILIA,GUARULHOS,(11) 24024470,E006130A@EDUCACAO.SP.GOV.BR,,,,,438,,,,,,,,,16,,,15,
JOSE TALARICO,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=2677,2025-07-30T12:02:12.196765,SUCCESS,LESTE 4,VILA TALARICO,SAO PAULO,(11) 26513914,E002677A@EDUCACAO.SP.GOV.BR,5.50,3.21,3.70,2.48,238,1,148,3,,,1,55,7,10,5,4,15,
JOSE TAVARES PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=17796,2025-07-30T12:02:12.196765,SUCCESS,BRAGANCA PAULISTA,CENTRO,TUIUTI,(11) 40156117,E017796A@EDUCACAO.SP.GOV.BR,,,4.80,1.79,205,,,,,,9,148,12,6,,5,6,
JOSE TEIXEIRA DO AMARAL,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=27212,2025-07-30T12:02:12.196765,SUCCESS,JALES,CENTRO,URANIA,(17) 36341242,E027212A@EDUCACAO.SP.GOV.BR,,,,,183,,,,,,,,,8,,,11,
JOSE THEODORO DE MORAES,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=20515,2025-07-30T12:02:12.196765,SUCCESS,SAO JOAO DA BOA VISTA,CENTRO,AGUAI,(19) 36521097,E020515A@EDUCACAO.SP.GOV.BR,4.90,2.76,,1.27,329,4,271,30,,,1,23,,11,10,1,16,
JOSE THEOTONIO DOS SANTOS PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=43886,2025-07-30T12:02:12.196765,SUCCESS,ITAPEVI,ESTANCIA SAO FRANCISCO,ITAPEVI,(11) 26588156,E043886A@EDUCACAO.SP.GOV.BR,4.90,2.77,4.20,1.92,469,11,264,8,,,10,166,10,14,8,6,5,
JOSE TROMBI MONSENHOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=34368,2025-07-30T12:02:12.196765,SUCCESS,PIRAJU,VILA NOVA,FARTURA,(14) 33821767,E034368A@EDUCACAO.SP.GOV.BR,5.40,3.50,4.50,2.53,612,14,327,8,,,17,215,2,21,12,8,12,
JOSE VASQUES FERRARI PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=15519,2025-07-30T12:02:12.196765,SUCCESS,ITAPEVA,PARQUE CIMENTOLANDIA,ITAPEVA,(15) 35222866,E015519A@EDUCACAO.SP.GOV.BR,,,,3.58,272,,,,,,2,178,8,9,,6,17,
JOSE VEIGA PROF,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=48082,2025-07-30T12:02:12.197139,SUCCESS,JACAREI,NOVA GUANABARA,GUARAREMA,(11) 46934015,E048082A@EDUCACAO.SP.GOV.BR,4.70,2.18,,1.79,265,,161,7,,,1,94,2,13,7,6,9,
JOSE VICENTE BERTOLI PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=49827,2025-07-30T12:02:12.197139,SUCCESS,REGISTRO,ANGATUBA,PARIQUERA-ACU,(13) 38561649,E049827A@EDUCACAO.SP.GOV.BR,4.70,2.28,4.30,1.99,395,4,217,16,,,7,140,11,14,8,6,6,
JOSE VICENTE DE AZEVEDO CONDE,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=4820,2025-07-30T12:02:12.197139,SUCCESS,CENTRO SUL,BOSQUE DA SAUDE,SAO PAULO,(11) 25785610,E004820A@EDUCACAO.SP.GOV.BR,,,5.00,3.43,242,,,,,,5,183,14,8,,7,16,
JOSE VICENTE MACHADO NETTO DR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=23103,2025-07-30T12:02:12.197139,SUCCESS,FRANCA,CENTRO,PEDREGULHO,(16) 31711340,E023103A@EDUCACAO.SP.GOV.BR,4.50,2.50,3.70,1.79,453,,37,17,,,2,292,39,14,2,10,12,
JOSE VIEIRA DE MORAES PROF,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=5368,2025-07-30T12:02:12.197139,SUCCESS,SUL 3,RIO BONITO,SAO PAULO,(11) 56676659,E005368A@EDUCACAO.SP.GOV.BR,,,5.00,2.94,1223,,,,,,11,1147,65,33,,33,17,
JOSE VIEIRA MACEDO PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=13560,2025-07-30T12:02:12.197139,SUCCESS,SAO JOSE DOS CAMPOS,JARDIM SATELITE,SAO JOSE DOS CAMPOS,(12) 39315911,E013560A@EDUCACAO.SP.GOV.BR,,,4.80,3.67,562,,,,,,2,230,14,16,,6,17,
JOSE VILAGELIN NETO PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=18211,2025-07-30T12:02:12.197139,SUCCESS,CAMPINAS LESTE,JARDIM PROENCA,CAMPINAS,(19) 32524705,E018211A@EDUCACAO.SP.GOV.BR,5.00,2.54,,2.05,583,,258,17,,,6,265,15,19,10,8,14,
JOSE VIRANDA PROF,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=25318,2025-07-30T12:02:12.197139,SUCCESS,BAURU,VILA GIUNTA,BAURU,(14) 32230035,E025318A@EDUCACAO.SP.GOV.BR,,2.79,,,870,23,536,25,,,,,,29,17,,16,
JOSE WADIE MILAD PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=908046,2025-07-30T12:02:12.197139,SUCCESS,PINDAMONHANGABA,RESIDENCIAL CAMPOS MAIA,PINDAMONHANGABA,(12) 36421543,E908046A@EDUCACAO.SP.GOV.BR,5.40,3.41,4.90,1.40,433,14,316,6,,,3,61,3,14,10,3,11,
JOSE WILSON PADINHA PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=9891,2025-07-30T12:02:12.197139,SUCCESS,ITAPEVI,JARDIM BELVAL,BARUERI,(11) 26588041,E009891A@EDUCACAO.SP.GOV.BR,,,4.50,2.15,248,,,,,,5,203,10,8,,7,10,
JOSE XAVIER CORTEZ,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=925354,2025-07-30T12:02:12.197139,SUCCESS,SUL 3,JARDIM SANTA FE ZONA SUL,SAO PAULO,(11) 59382445,E925354A@EDUCACAO.SP.GOV.BR,,,,,996,,,,,,,,,34,,,17,
JOSE ZANOVELLI,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=27534,2025-07-30T12:02:12.197139,SUCCESS,JOSE BONIFACIO,CENTRO,POLONI,(17) 38190222,E027534A@EDUCACAO.SP.GOV.BR,5.20,2.80,4.10,2.68,451,5,265,13,,,6,157,5,16,10,6,13,
JOSE ZILAH GONCALVES DOS SANTOS PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=907431,2025-07-30T12:02:12.197139,SUCCESS,SAO JOAO DA BOA VISTA,ITOBILANDIA,ITOBI,(19) 36471244,E907431A@EDUCACAO.SP.GOV.BR,,,,,182,,,,,,,,,8,,,10,
JOSEANO COSTA PINTO PROF,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=46930,2025-07-30T12:02:12.197139,SUCCESS,ITU,NOSSA SENHORA DO MONTE SERRAT,SALTO,(11) 40296906,E046930A@EDUCACAO.SP.GOV.BR,4.90,2.87,4.50,3.01,1017,,564,31,,,3,389,30,28,17,11,12,
JOSEFINA MARIA BARBOSA PROFESSORA,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=35658,2025-07-30T12:02:12.197139,SUCCESS,SUL 2,ALTO DA RIVIERA,SAO PAULO,(11) 55176430,E035658A@EDUCACAO.SP.GOV.BR,,,,,399,,,,,,,,,14,,,14,
JOSEPHA CASTRO PROFESSORA,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=22561,2025-07-30T12:02:12.197139,SUCCESS,SERTAOZINHO,CENTRO,PONTAL,(16) 39531794,E022561A@EDUCACAO.SP.GOV.BR,4.60,2.87,,,529,7,492,30,,,,,,16,16,,11,
